country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","21-02-2026 10:00:00",16.554731,80.649110,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","21-02-2026 10:00:00",16.554731,80.649110,NH3,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","21-02-2026 10:00:00",16.554731,80.649110,CO,23,51,41
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","21-02-2026 10:00:00",17.72,83.3,OZONE,NA,NA,NA
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","21-02-2026 10:00:00",27.103358,93.679645,PM10,100,500,208
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","21-02-2026 10:00:00",27.103358,93.679645,NH3,1,1,1
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","21-02-2026 10:00:00",26.071318,91.87488,PM2.5,90,340,166
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","21-02-2026 10:00:00",26.071318,91.87488,SO2,21,32,32
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","21-02-2026 10:00:00",26.10887,91.589544,NO2,12,242,26
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","21-02-2026 10:00:00",25.560083,87.553265,NO2,9,10,9
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","21-02-2026 10:00:00",26.0881305,87.93840336,PM2.5,50,120,85
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","21-02-2026 10:00:00",26.0881305,87.93840336,SO2,4,10,8
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","21-02-2026 10:00:00",26.0881305,87.93840336,OZONE,31,33,32
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","21-02-2026 10:00:00",27.308328,84.531742,PM2.5,47,187,79
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","21-02-2026 10:00:00",27.308328,84.531742,OZONE,9,11,10
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","21-02-2026 10:00:00",26.63086,84.90051,NO2,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","21-02-2026 10:00:00",26.63086,84.90051,SO2,NA,NA,NA
India,Bihar,Munger,"Town Hall, Munger - BSPCB","21-02-2026 10:00:00",25.376776,86.471523,SO2,11,77,29
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","21-02-2026 10:00:00",13.67,79.35,CO,5,44,21
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","21-02-2026 10:00:00",13.67,79.35,OZONE,13,46,23
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","21-02-2026 10:00:00",13.615387,79.409230,OZONE,27,35,35
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","21-02-2026 10:00:00",16.536107,80.594233,NO2,22,25,24
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","21-02-2026 10:00:00",16.486692,80.699436,PM2.5,46,66,51
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","21-02-2026 10:00:00",16.486692,80.699436,PM10,42,62,47
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","21-02-2026 10:00:00",16.509717,80.612222,NH3,4,5,4
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","21-02-2026 10:00:00",16.509717,80.612222,CO,35,36,35
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","21-02-2026 10:00:00",16.5150833,80.5181667,PM2.5,59,122,85
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","21-02-2026 10:00:00",14.675886,77.593027,SO2,6,16,14
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","21-02-2026 10:00:00",13.204880,79.097889,SO2,14,17,16
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","21-02-2026 10:00:00",14.465052,78.824187,NH3,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","21-02-2026 10:00:00",16.9872867,81.7363176,PM2.5,58,203,93
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","21-02-2026 10:00:00",26.187500,91.744194,OZONE,12,25,13
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","21-02-2026 10:00:00",26.349082,92.68449,PM2.5,93,257,142
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","21-02-2026 10:00:00",26.446912,91.439057,PM10,100,131,114
India,Assam,Silchar,"Tarapur, Silchar - PCBA","21-02-2026 10:00:00",24.82827,92.79525,PM2.5,20,92,59
India,Assam,Silchar,"Tarapur, Silchar - PCBA","21-02-2026 10:00:00",24.82827,92.79525,PM10,47,69,59
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","21-02-2026 10:00:00",26.11442,85.39813,PM2.5,77,194,104
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","21-02-2026 10:00:00",26.11442,85.39813,PM10,71,135,100
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","21-02-2026 10:00:00",26.11442,85.39813,NO2,6,32,24
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","21-02-2026 10:00:00",26.1209,85.3647,CO,21,59,35
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","21-02-2026 10:00:00",25.592539,85.227158,SO2,4,7,5
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","21-02-2026 10:00:00",26.987634,94.636574,NH3,6,17,10
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","21-02-2026 10:00:00",26.146529,87.454184,PM2.5,35,150,87
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","21-02-2026 10:00:00",26.146529,87.454184,SO2,1,36,21
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","21-02-2026 10:00:00",26.146529,87.454184,OZONE,9,10,10
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","21-02-2026 10:00:00",25.42742023,86.13886079,PM2.5,60,150,83
India,Bihar,Patna,"Muradpur, Patna - BSPCB","21-02-2026 10:00:00",25.619651,85.147382,NO2,10,12,11
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","21-02-2026 10:00:00",25.599486,85.113666,NO2,31,67,46
India,Bihar,Patna,"Samanpura, Patna - BSPCB","21-02-2026 10:00:00",25.596727,85.085624,PM10,103,174,127
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","21-02-2026 10:00:00",25.366336,87.117468,PM2.5,73,100,88
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","21-02-2026 10:00:00",25.366336,87.117468,SO2,8,22,14
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","21-02-2026 10:00:00",25.7808257,84.7446768,PM10,24,139,64
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","21-02-2026 10:00:00",25.7808257,84.7446768,OZONE,2,6,3
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","21-02-2026 10:00:00",24.762518,84.982348,NH3,3,4,3
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","21-02-2026 10:00:00",24.762518,84.982348,SO2,7,9,8
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","21-02-2026 10:00:00",25.697189,85.245900,OZONE,43,131,65
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","21-02-2026 10:00:00",26.80365,84.51954,NH3,1,1,1
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","21-02-2026 10:00:00",25.567520,83.966379,NO2,5,10,9
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","21-02-2026 10:00:00",25.567520,83.966379,SO2,1,25,15
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","21-02-2026 10:00:00",26.2271665,84.3570427,OZONE,12,13,12
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","21-02-2026 10:00:00",30.735567,76.775714,PM2.5,30,100,65
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","21-02-2026 10:00:00",30.751462,76.762879,PM2.5,80,125,93
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","21-02-2026 10:00:00",30.751462,76.762879,PM10,77,101,91
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","21-02-2026 10:00:00",30.751462,76.762879,SO2,3,20,8
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","21-02-2026 10:00:00",30.751462,76.762879,OZONE,2,69,6
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","21-02-2026 10:00:00",21.194815,81.314770,NO2,37,53,42
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","21-02-2026 10:00:00",21.224231,81.408350,NH3,4,5,5
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","21-02-2026 10:00:00",28.5627763,77.1180053,NO2,48,100,68
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","21-02-2026 10:00:00",28.5627763,77.1180053,OZONE,4,62,9
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","21-02-2026 10:00:00",28.6811736,77.3025234,PM10,104,168,134
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","21-02-2026 10:00:00",28.6811736,77.3025234,NH3,6,13,9
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","21-02-2026 10:00:00",28.6811736,77.3025234,CO,26,102,82
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","21-02-2026 10:00:00",28.6811736,77.3025234,OZONE,23,28,25
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","21-02-2026 10:00:00",28.542460,77.191651,PM2.5,84,254,139
India,Delhi,Delhi,"ITO, Delhi - CPCB","21-02-2026 10:00:00",28.628624,77.241060,NO2,21,81,50
India,Delhi,Delhi,"ITO, Delhi - CPCB","21-02-2026 10:00:00",28.628624,77.241060,NH3,2,5,4
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","21-02-2026 10:00:00",28.580280,77.233829,PM2.5,78,345,228
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","21-02-2026 10:00:00",28.580280,77.233829,NH3,13,19,16
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","21-02-2026 10:00:00",28.5918245,77.2273074,PM2.5,65,226,105
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","21-02-2026 10:00:00",28.5918245,77.2273074,CO,22,52,34
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","21-02-2026 10:00:00",28.611281,77.237738,NH3,17,24,20
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","21-02-2026 10:00:00",28.611281,77.237738,CO,6,102,18
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","21-02-2026 10:00:00",28.636429,77.201067,PM2.5,3,267,92
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","21-02-2026 10:00:00",28.636429,77.201067,CO,8,76,24
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","21-02-2026 10:00:00",22.08815,82.13737,CO,26,69,31
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","21-02-2026 10:00:00",22.368195,82.746431,PM2.5,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","21-02-2026 10:00:00",22.368195,82.746431,PM10,49,96,71
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","21-02-2026 10:00:00",22.348441,82.549611,SO2,8,18,13
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","21-02-2026 10:00:00",22.348441,82.549611,CO,24,48,28
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","21-02-2026 10:00:00",22.348441,82.549611,OZONE,12,26,26
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","21-02-2026 10:00:00",22.126650,83.483212,SO2,1,89,23
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","21-02-2026 10:00:00",21.258815,81.578979,PM2.5,56,109,81
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","21-02-2026 10:00:00",21.258815,81.578979,OZONE,1,12,1
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","21-02-2026 10:00:00",21.219665,81.630094,NO2,37,72,51
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","21-02-2026 10:00:00",21.237755,81.705301,NO2,18,31,23
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","21-02-2026 10:00:00",21.237755,81.705301,SO2,4,20,7
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","21-02-2026 10:00:00",21.371751,81.664929,NH3,2,2,2
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","21-02-2026 10:00:00",21.371751,81.664929,SO2,2,4,3
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","21-02-2026 10:00:00",25.03280,85.41948,PM10,30,95,66
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","21-02-2026 10:00:00",25.03280,85.41948,SO2,2,3,3
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","21-02-2026 10:00:00",25.03280,85.41948,OZONE,24,27,26
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","21-02-2026 10:00:00",24.952822,84.002396,CO,36,64,51
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","21-02-2026 10:00:00",26.2271665,84.3570427,PM2.5,22,63,44
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","21-02-2026 10:00:00",26.2271665,84.3570427,SO2,7,7,7
India,Delhi,Delhi,"Bawana, Delhi - DPCC","21-02-2026 10:00:00",28.776200,77.051074,OZONE,3,70,5
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","21-02-2026 10:00:00",28.7256504,77.2011573,CO,14,66,37
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","21-02-2026 10:00:00",28.5512005,77.2735737,PM2.5,75,263,154
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","21-02-2026 10:00:00",28.656756,77.227234,PM10,145,339,190
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","21-02-2026 10:00:00",28.656756,77.227234,NH3,4,5,4
India,Delhi,Delhi,"Alipur, Delhi - DPCC","21-02-2026 10:00:00",28.815329,77.153010,NO2,22,82,49
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","21-02-2026 10:00:00",28.647622,77.3158090,NH3,NA,NA,NA
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","21-02-2026 10:00:00",28.647622,77.3158090,CO,48,104,96
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","21-02-2026 10:00:00",28.695381,77.181665,NH3,7,9,8
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","21-02-2026 10:00:00",28.695381,77.181665,CO,14,72,30
India,Delhi,Delhi,"Mundka, Delhi - DPCC","21-02-2026 10:00:00",28.684678,77.076574,OZONE,5,81,7
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","21-02-2026 10:00:00",28.60909,77.0325413,PM2.5,124,347,172
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","21-02-2026 10:00:00",28.674045,77.131023,NO2,29,72,48
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","21-02-2026 10:00:00",28.674045,77.131023,NH3,5,6,6
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","21-02-2026 10:00:00",28.674045,77.131023,SO2,40,59,51
India,Delhi,Delhi,"Pusa, Delhi - DPCC","21-02-2026 10:00:00",28.639652,77.146275,PM2.5,127,331,218
India,Delhi,Delhi,"Pusa, Delhi - DPCC","21-02-2026 10:00:00",28.639652,77.146275,PM10,125,339,181
India,Delhi,Delhi,"Pusa, Delhi - DPCC","21-02-2026 10:00:00",28.639652,77.146275,CO,58,124,78
India,Delhi,Delhi,"Pusa, Delhi - IMD","21-02-2026 10:00:00",28.636110,77.173332,CO,34,137,75
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","21-02-2026 10:00:00",28.563262,77.186937,PM2.5,98,311,242
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","21-02-2026 10:00:00",28.563262,77.186937,PM10,111,193,151
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","21-02-2026 10:00:00",28.563262,77.186937,SO2,18,51,30
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","21-02-2026 10:00:00",23.023389,72.515201,SO2,8,32,13
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","21-02-2026 10:00:00",23.076793,72.627874,SO2,5,8,6
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","21-02-2026 10:00:00",21.613267,73.010555,PM2.5,69,116,85
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","21-02-2026 10:00:00",21.613267,73.010555,PM10,82,119,100
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","21-02-2026 10:00:00",21.613267,73.010555,NO2,16,20,19
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","21-02-2026 10:00:00",21.613267,73.010555,SO2,22,29,28
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","21-02-2026 10:00:00",21.613267,73.010555,CO,60,111,90
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","21-02-2026 10:00:00",21.755417,72.139056,NH3,3,6,5
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","21-02-2026 10:00:00",23.163798,72.677768,NH3,5,9,6
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","21-02-2026 10:00:00",23.163798,72.677768,SO2,4,10,6
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","21-02-2026 10:00:00",23.221714,72.654328,PM10,71,111,88
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","21-02-2026 10:00:00",23.221714,72.654328,CO,34,43,37
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","21-02-2026 10:00:00",23.593150,72.372792,PM10,53,190,124
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","21-02-2026 10:00:00",23.593150,72.372792,OZONE,11,25,13
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","21-02-2026 10:00:00",22.248853,70.776774,PM10,96,188,126
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","21-02-2026 10:00:00",22.248853,70.776774,NH3,3,5,4
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","21-02-2026 10:00:00",28.710508,77.249485,NO2,21,67,42
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","21-02-2026 10:00:00",28.710508,77.249485,OZONE,1,155,7
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","21-02-2026 10:00:00",28.672342,77.315260,PM2.5,85,349,243
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","21-02-2026 10:00:00",28.672342,77.315260,PM10,106,234,164
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","21-02-2026 10:00:00",28.672342,77.315260,CO,53,98,70
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","21-02-2026 10:00:00",28.699793,77.165453,PM2.5,87,338,222
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","21-02-2026 10:00:00",28.6573814,77.1585447,NO2,44,166,98
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","21-02-2026 10:00:00",28.530785,77.271255,PM2.5,97,319,212
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","21-02-2026 10:00:00",28.530785,77.271255,NO2,33,104,67
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","21-02-2026 10:00:00",28.530785,77.271255,CO,72,116,109
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","21-02-2026 10:00:00",28.623763,77.287209,NH3,7,10,9
India,Delhi,Delhi,"Rohini, Delhi - DPCC","21-02-2026 10:00:00",28.732528,77.119920,NH3,9,18,14
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","21-02-2026 10:00:00",28.6514781,77.1473105,CO,4,104,45
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","21-02-2026 10:00:00",28.5504249,77.2159377,CO,18,68,44
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","21-02-2026 10:00:00",28.5504249,77.2159377,OZONE,13,32,13
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","21-02-2026 10:00:00",22.977134,72.553024,NH3,3,8,6
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","21-02-2026 10:00:00",23.002657,72.591912,NO2,103,104,104
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","21-02-2026 10:00:00",23.002657,72.591912,CO,18,26,21
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","21-02-2026 10:00:00",21.755417,72.139056,CO,121,126,123
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","21-02-2026 10:00:00",28.567890,77.250515,PM2.5,92,341,248
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","21-02-2026 10:00:00",27.9002,76.9938,OZONE,22,32,27
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","21-02-2026 10:00:00",28.360699,76.936090,NH3,10,12,11
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","21-02-2026 10:00:00",28.060249,76.113115,PM2.5,74,300,144
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","21-02-2026 10:00:00",28.060249,76.113115,PM10,68,156,104
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","21-02-2026 10:00:00",28.060249,76.113115,NH3,6,20,12
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","21-02-2026 10:00:00",28.060249,76.113115,CO,54,76,67
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","21-02-2026 10:00:00",28.060249,76.113115,OZONE,1,14,1
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","21-02-2026 10:00:00",28.3153,76.9143,PM2.5,64,275,115
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","21-02-2026 10:00:00",28.3153,76.9143,PM10,59,138,92
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","21-02-2026 10:00:00",28.3153,76.9143,NO2,2,49,21
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","21-02-2026 10:00:00",28.3153,76.9143,OZONE,1,93,1
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","21-02-2026 10:00:00",28.4227,77.0667,OZONE,3,15,5
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","21-02-2026 10:00:00",28.4275,77.1465,NO2,36,76,55
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","21-02-2026 10:00:00",28.4275,77.1465,NH3,11,21,15
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","21-02-2026 10:00:00",28.4275,77.1465,SO2,12,24,17
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","21-02-2026 10:00:00",28.4275,77.1465,CO,55,95,80
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","21-02-2026 10:00:00",28.4501238,77.0263051,PM10,126,198,155
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","21-02-2026 10:00:00",29.140560,75.744941,NH3,10,11,11
India,Haryana,Jind,"Police Lines, Jind - HSPCB","21-02-2026 10:00:00",29.307814,76.337619,PM10,74,130,98
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","21-02-2026 10:00:00",29.027200,77.062100,PM10,53,113,85
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","21-02-2026 10:00:00",30.1480566,77.2893471,CO,29,53,40
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","21-02-2026 10:00:00",30.1480566,77.2893471,OZONE,8,34,17
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","21-02-2026 10:00:00",30.943887,76.801991,OZONE,13,127,22
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","21-02-2026 10:00:00",34.066206,74.819820,SO2,NA,NA,NA
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","21-02-2026 10:00:00",30.379589,76.778328,NO2,8,12,10
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","21-02-2026 10:00:00",30.379589,76.778328,CO,21,50,23
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","21-02-2026 10:00:00",30.379589,76.778328,OZONE,17,22,19
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","21-02-2026 10:00:00",28.6701,76.9254,CO,46,52,48
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","21-02-2026 10:00:00",28.3419248,77.319699,NH3,3,3,3
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","21-02-2026 10:00:00",28.3419248,77.319699,SO2,1,7,4
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","21-02-2026 10:00:00",28.39072,77.30059,OZONE,26,34,31
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","21-02-2026 10:00:00",28.376058,77.315741,NO2,30,33,31
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","21-02-2026 10:00:00",28.376058,77.315741,NH3,10,10,10
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","21-02-2026 10:00:00",29.503664,75.467934,NO2,18,20,19
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","21-02-2026 10:00:00",29.503664,75.467934,NH3,13,15,14
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","21-02-2026 10:00:00",29.503664,75.467934,OZONE,71,89,79
India,Haryana,Jind,"Police Lines, Jind - HSPCB","21-02-2026 10:00:00",29.307814,76.337619,SO2,2,9,4
India,Haryana,Jind,"Police Lines, Jind - HSPCB","21-02-2026 10:00:00",29.307814,76.337619,OZONE,19,43,22
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","21-02-2026 10:00:00",29.8006,76.4155,PM2.5,55,120,76
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","21-02-2026 10:00:00",29.8006,76.4155,PM10,67,123,91
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","21-02-2026 10:00:00",29.695300,77.002700,NH3,6,7,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","21-02-2026 10:00:00",29.966942,76.875879,PM10,126,164,145
